439 129 4 22
440 129 2 23
441 129 2 24
442 129 1 32
443 129 2 36
444 129 2 44
445 129 2 51
446 129 1 52
447 129 4 52
448 129 2 59
449 129 1 61
450 129 2 64
451 129 2 65
452 129 2 66
453 129 2 67
454 129 2 68
455 129 2 77
456 129 2 82
457 129 2 89
458 129 4 89
459 129 1 93
460 129 4 93
461 129 2 94
462 129 2 95
463 129 1 96
464 129 3 96
465 129 2 97
466 129 3 97
467 129 2 98
468 129 1 106
469 129 1 107
470 129 3 107
471 129 2 108
472 129 1 109
473 129 4 109
474 129 2 115
475 129 2 120
476 129 1 121
477 129 4 121
478 129 1 125
479 129 4 125
480 129 1 128
481 129 3 128
482 129 2 130
483 129 2 137
484 129 2 138
485 129 4 138
486 129 2 140
487 129 2 143
488 129 2 144
489 99 2 1
490 99 4 1
491 99 1 4
492 99 3 4
493 99 1 19
494 99 4 19
495 99 1 22
496 99 3 22
497 99 2 25
498 99 4 25
499 99 2 35
500 99 4 35
501 99 2 62
502 99 4 62
503 99 1 81
504 99 3 81
505 99 1 83
506 99 3 83
507 99 1 85
508 99 3 85
509 99 1 101
510 99 3 101
511 99 1 103
512 99 4 103
513 99 1 111
514 99 3 111
515 99 1 118
516 99 3 118
517 99 1 120
518 99 3 120
519 99 1 125
520 99 3 125
521 99 1 127
522 99 3 127
523 99 1 129
524 99 3 129
525 99 1 135
526 99 3 135
527 99 1 138
528 99 3 138
529 52 1 1
530 52 1 3
531 52 3 3
532 52 1 6
533 52 4 6
534 52 1 8
535 52 4 8
536 52 2 12
537 52 2 13
538 52 4 13
539 52 1 16
540 52 4 16
541 52 2 18
542 52 4 18
543 52 1 23
544 52 4 23
545 52 1 32
546 52 3 32
547 52 2 33
548 52 1 36
549 52 4 36
550 52 1 41
551 52 4 41
552 52 1 44
553 52 4 44
554 52 1 47
555 52 3 47
556 52 1 50
557 52 4 50
558 52 1 51
559 52 1 65
560 52 3 65
561 52 1 66
562 52 4 66
563 52 2 67
564 52 2 68
565 52 4 68
566 52 1 71
567 52 4 71
568 52 2 73
569 52 2 77
570 52 1 82
571 52 3 82
572 52 2 86
573 52 2 89
574 52 1 93
575 52 4 93
576 52 1 94
577 52 3 94
578 52 1 96
579 52 3 96
580 52 1 97
581 52 3 97
582 52 2 104
583 52 1 106
584 52 1 107
585 52 4 107
586 52 1 108
587 52 3 108
588 52 1 109
589 52 4 109
590 52 1 121
591 52 3 121
592 52 1 128
593 52 1 129
594 52 4 129
595 52 1 136
596 52 4 136
597 52 1 137
598 52 4 137
599 52 1 140
600 52 2 141
601 52 1 143
602 52 4 143
603 52 2 144
604 52 2 147
605 52 2 150
606 101 2 4
607 101 4 4
608 101 1 22
609 101 3 22
610 101 1 80
611 101 3 80
612 101 2 99
613 101 3 99
614 101 2 127
615 101 4 127
616 101 2 135
617 101 3 135
618 81 2 80
619 81 2 85
620 81 2 99
621 81 1 103
622 81 3 103
623 81 1 118
624 81 3 118
625 81 2 135
626 81 1 149
627 81 3 149
628 22 1 4
629 22 3 4
630 22 1 19
631 22 3 19
632 22 1 72
633 22 1 80
634 22 3 80
635 22 1 83
636 22 3 83
637 22 1 99
638 22 4 99
639 22 1 101
640 22 3 101
641 22 1 118
642 22 3 118
643 22 1 125
644 22 3 125
645 22 1 127
646 22 4 127
647 22 1 129
648 22 3 129
649 22 1 135
650 22 3 135
651 126 1 26
652 126 3 26
653 126 2 50
654 126 4 50
655 126 1 133
656 126 3 133
657 126 1 142
658 126 3 142
659 127 1 19
660 127 4 19
661 127 1 22
662 127 4 22
663 127 2 56
664 127 4 56
665 127 1 80
666 127 4 80
667 127 1 95
668 127 4 95
669 127 1 99
670 127 4 99
671 127 1 101
672 127 3 101
673 127 1 118
674 127 4 118
675 127 1 135
676 127 3 135
677 127 2 138
678 26 4 35
679 26 2 50
680 26 4 50
681 26 2 80
682 26 4 80
683 26 2 82
684 26 4 82
685 26 2 95
686 26 2 99
687 26 4 99
688 26 1 126
689 26 3 126
690 26 1 142
691 26 3 142
692 26 1 149
693 26 3 149
694 125 2 2
695 125 1 4
696 125 4 4
697 125 1 22
698 125 3 22
699 125 2 24
700 125 1 34
701 125 2 52
702 125 1 80
703 125 3 80
704 125 1 83
705 125 3 83
706 125 1 99
707 125 4 99
708 125 1 101
709 125 4 101
710 125 1 103
711 125 4 103
712 125 1 108
713 125 4 108
714 125 1 118
715 125 1 120
716 125 4 120
717 125 1 123
718 125 3 123
719 125 1 126
720 125 1 127
721 125 4 127
722 125 1 129
723 125 4 129
724 125 1 135
725 125 3 135
726 125 1 138
727 125 4 138
728 125 1 149
729 83 2 4
730 83 4 4
731 83 1 22
732 83 3 22
733 83 1 38
734 83 3 38
735 83 1 72
736 83 3 72
737 83 1 80
738 83 3 80
739 83 1 86
740 83 3 86
741 83 2 88
742 83 4 88
743 83 1 99
744 83 4 99
745 83 2 101
746 83 4 101
747 83 1 118
748 83 3 118
749 83 1 125
750 83 3 125
751 83 2 127
752 83 4 127
753 83 1 135
754 83 3 135
755 43 1 3
756 43 4 3
757 43 1 23
758 43 4 23
759 43 2 24
760 43 4 24
761 43 2 32
762 43 1 33
763 43 1 51
764 43 3 51
765 43 1 52
766 43 2 73
767 43 2 106
768 43 1 107
769 43 3 107
770 43 1 128
771 43 1 137
772 43 1 143
773 130 2 1
774 130 2 6
775 130 2 16
776 130 1 41
777 130 1 51
778 130 1 52
779 130 1 54
780 130 1 71
781 130 2 73
782 130 1 93
783 130 1 96
784 130 2 106
785 130 1 107
786 130 1 128
787 130 1 129
788 130 1 140
789 80 2 2
790 80 4 2
791 80 1 4
792 80 4 4
793 80 1 22
794 80 3 22
795 80 2 34
796 80 4 34
797 80 1 50
798 80 3 50
799 80 2 61
800 80 4 61
801 80 1 72
802 80 4 72
803 80 2 81
804 80 4 81
805 80 1 83
806 80 3 83
807 80 2 85
808 80 4 85
809 80 1 95
810 80 3 95
811 80 1 101
812 80 3 101
813 80 2 109
814 80 4 109
815 80 1 118
816 80 4 118
817 80 2 121
818 80 4 121
819 80 1 125
820 80 3 125
821 80 2 126
822 80 4 126
823 80 2 129
824 80 4 129
825 80 1 135
826 80 3 135
827 80 1 149
828 80 4 149
829 95 1 22
830 95 1 50
831 95 1 80
832 95 3 80
833 95 1 81
834 95 1 83
835 95 1 101
836 95 1 125
837 95 1 127
838 95 4 127
839 95 1 149
840 95 4 149
841 72 1 4
842 72 3 4
843 72 1 8
844 72 4 8
845 72 1 22
846 72 3 22
847 72 1 30
848 72 4 30
849 72 1 36
850 72 4 36
851 72 1 38
852 72 1 56
853 72 1 76
854 72 1 80
855 72 3 80
856 72 1 83
857 72 3 83
858 72 1 88
859 72 3 88
860 72 1 116
861 72 3 136
862 77 2 3
863 77 4 3
864 77 2 8
865 77 4 8
866 77 2 12
867 77 4 12
868 77 2 13
869 77 3 13
870 77 2 23
871 77 3 23
872 77 1 32
873 77 3 32
874 77 2 36
875 77 2 44
876 77 4 44
877 77 2 52
878 77 4 52
879 77 1 55
880 77 4 55
881 77 2 65
882 77 4 65
883 77 1 66
884 77 3 66
885 77 2 67
886 77 2 68
887 77 3 68
888 77 2 73
889 77 4 73
890 77 1 82
891 77 3 82
892 77 2 93
893 77 4 93
894 77 1 94
895 77 3 94
896 77 1 106
897 77 4 106
898 77 1 107
899 77 4 107
900 77 1 108
901 77 4 108
902 77 1 109
903 77 3 109
904 77 1 114
905 77 3 114
906 77 1 115
907 77 3 115
908 77 1 121
909 77 3 121
910 77 1 128
911 77 3 128
912 77 1 129
913 77 4 129
914 77 1 136
915 77 3 136
916 77 1 137
917 77 4 137
918 77 2 143
919 77 4 143
920 102 1 31
921 102 3 31
922 102 2 46
923 102 4 46
924 102 1 48
925 102 3 48
926 102 1 79
927 102 3 79
928 102 2 140
929 102 3 140
930 96 1 1
931 96 4 1
932 96 2 3
933 96 4 3
934 96 1 6
935 96 4 6
936 96 2 8
937 96 2 12
938 96 2 13
939 96 1 16
940 96 4 16
941 96 2 23
942 96 2 32
943 96 2 41
944 96 4 41
945 96 2 44
946 96 2 50
947 96 1 52
948 96 4 52
949 96 2 54
950 96 2 55
951 96 2 65
952 96 1 66
953 96 2 67
954 96 2 68
955 96 1 71
956 96 4 71
957 96 2 73
958 96 2 93
959 96 2 94
960 96 1 97
961 96 3 97
962 96 2 106
963 96 1 107
964 96 2 108
965 96 2 115
966 96 2 121
967 96 1 128
968 96 1 129
969 96 3 129
970 96 1 130
971 96 1 137
972 96 2 140
973 96 2 143
974 96 1 144
975 102 1 31
976 102 3 31
977 102 2 46
978 102 4 46
979 102 1 48
980 102 3 48
981 102 1 79
982 102 3 79
983 102 3 140
984 36 2 1
985 36 1 3
986 36 1 6
987 36 4 6
988 36 1 8
989 36 3 8
990 36 2 12
991 36 2 13
992 36 2 16
993 36 4 16
994 36 1 23
995 36 1 33
996 36 4 33
997 36 1 41
998 36 2 44
999 36 1 52
1000 36 1 55
1001 36 3 55
1002 36 1 66
1003 36 4 66
1004 36 1 71
1005 36 1 94
1006 36 2 107
1007 36 2 109
1008 36 2 121
1009 36 2 122
1010 36 2 129
1011 36 1 136
1012 36 2 143
1013 133 2 118
1014 133 4 118
1015 133 1 126
1016 133 4 126
1017 142 2 3
1018 142 1 26
1019 142 3 26
1020 142 1 126
1021 142 3 126
1022 86 2 3
1023 86 4 3
1024 86 1 9
1025 86 2 39
1026 86 4 39
1027 86 2 50
1028 86 1 52
1029 86 4 52
1030 86 1 83
1031 86 4 83
1032 86 1 93
1033 86 4 93
1034 86 1 97
1035 86 3 97
1036 86 1 100
1037 86 3 100
1038 86 2 110
1039 86 4 110
1040 86 1 123
1041 86 3 123
1042 86 1 125
1043 86 2 135
1044 86 4 135
1045 97 1 6
1046 97 4 6
1047 97 1 32
1048 97 3 32
1049 97 1 47
1050 97 4 47
1051 97 4 52
1052 97 2 65
1053 97 3 65
1054 97 2 66
1055 97 4 66
1056 97 2 67
1057 97 3 67
1058 97 1 96
1059 97 3 96
1060 97 1 121
1061 97 3 121
1062 97 1 137
1063 97 3 137
1064 97 1 144
1065 97 4 144
1066 97 1 6
1067 97 4 6
1068 97 1 32
1069 97 3 32
1070 97 1 47
1071 97 4 47
1072 97 4 52
1073 97 2 65
1074 97 3 65
1075 97 2 66
1076 97 4 66
1077 97 2 67
1078 97 3 67
1079 97 1 96
1080 97 3 96
1081 97 1 121
1082 97 3 121
1083 97 1 137
1084 97 3 137
1085 97 1 144
1086 97 4 144
1087 110 2 1
1088 110 2 2
1089 110 2 3
1090 110 3 4
1091 110 3 5
1092 110 3 6
1093 110 1 7
1094 110 1 8
1095 110 1 9
1096 110 1 10
1097 110 1 11
1098 110 3 11
1099 110 3 12
1100 110 3 13
1101 110 3 14
1102 110 2 15
1103 110 3 16
1104 110 3 17
1105 110 3 18
1106 110 4 19
1107 110 2 20
1108 110 4 21
1109 110 2 22
1110 110 2 23
1111 110 2 24
1112 110 4 25
1113 110 4 26
1114 110 2 28
1115 110 4 28
1116 110 3 29
1117 110 3 30
1118 110 1 32
1119 110 3 33
1120 110 1 34
1121 110 3 34
1122 110 2 37
1123 110 2 39
1124 110 4 40
1125 110 2 41
1126 110 3 41
1127 110 2 42
1128 110 4 43
1129 110 4 44
1130 110 2 45
1131 110 4 46
1132 110 2 47
1133 110 4 48
1134 110 2 49
1135 110 2 51
1136 110 4 52
1137 110 4 54
1138 110 2 55
1139 110 2 56
1140 110 1 57
1141 110 3 57
1142 110 2 58
1143 110 2 59
1144 110 2 60
1145 110 3 61
1146 110 4 63
1147 110 4 65
1148 110 2 66
1149 110 1 68
1150 110 2 69
1151 110 3 70
1152 110 4 72
1153 110 4 73
1154 110 4 74
1155 110 3 75
1156 110 2 76
1157 110 2 79
1158 110 3 80
1159 110 2 81
1160 110 3 82
1161 110 2 83
1162 110 3 84
1163 110 2 85
1164 110 2 86
1165 110 4 87
1166 110 3 88
1167 110 4 89
1168 110 3 92
1169 110 1 93
1170 110 2 94
1171 110 2 97
1172 110 2 98
1173 110 4 100
1174 110 2 101
1175 110 2 104
1176 110 2 105
1177 110 4 107
1178 110 3 108
1179 110 1 112
1180 110 1 113
1181 110 1 116
1182 110 3 118
1183 110 2 120
1184 110 2 121
1185 110 2 123
1186 110 2 124
1187 110 4 125
1188 110 4 127
1189 110 4 128
1190 110 2 130
1191 110 2 131
1192 110 2 133
1193 110 2 134
1194 110 2 135
1195 110 2 136
1196 110 2 137
1197 110 2 139
1198 110 2 141
1199 110 4 141
1200 110 2 142
1201 110 4 143
1202 110 4 144
1203 110 2 145
1204 110 4 145
1205 110 4 146
1206 110 2 147
1207 110 4 148
1208 110 4 149
1209 110 2 150
1210 39 1 2
1211 39 4 2
1212 39 2 9
1213 39 4 9
1214 39 1 24
1215 39 4 24
1216 39 2 29
1217 39 4 29
1218 39 1 50
1219 39 4 50
1220 39 2 66
1221 39 4 66
1222 39 1 123
1223 39 3 123
1224 71 1 1
1225 71 4 1
1226 71 1 6
1227 71 4 6
1228 71 1 8
1229 71 1 12
1230 71 1 13
1231 71 4 13
1232 71 1 16
1233 71 4 16
1234 71 1 23
1235 71 1 32
1236 71 1 33
1237 71 1 36
1238 71 1 41
1239 71 3 41
1240 71 1 42
1241 71 1 43
1242 71 1 44
1243 71 2 50
1244 71 1 51
1245 71 1 52
1246 71 4 52
1247 71 1 54
1248 71 4 54
1249 71 1 55
1250 71 2 65
1251 71 1 66
1252 71 4 66
1253 71 2 67
1254 71 2 68
1255 71 2 73
1256 71 2 77
1257 71 2 82
1258 71 1 93
1259 71 1 94
1260 71 1 96
1261 71 4 96
1262 71 2 97
1263 71 1 106
1264 71 1 107
1265 71 4 107
1266 71 1 108
1267 71 1 109
1268 71 2 115
1269 71 1 121
1270 71 2 122
1271 71 1 128
1272 71 1 129
1273 71 1 130
1274 71 1 136
1275 71 1 137
1276 71 1 140
1277 71 1 143
1278 71 1 144
1279 71 4 144
1280 6 1 1
1281 6 4 1
1282 6 1 3
1283 6 4 3
1284 6 2 8
1285 6 4 8
1286 6 1 12
1287 6 4 12
1288 6 1 13
1289 6 4 13
1290 6 1 16
1291 6 3 16
1292 6 2 23
1293 6 4 23
1294 6 4 33
1295 6 2 36
1296 6 4 36
1297 6 1 41
1298 6 4 41
1299 6 2 44
1300 6 4 44
1301 6 4 50
1302 6 4 52
1303 6 2 54
1304 6 4 54
1305 6 2 65
1306 6 4 65
1307 6 1 66
1308 6 4 66
1309 6 1 68
1310 6 3 68
1311 6 1 71
1312 6 3 71
1313 6 2 73
1314 6 4 73
1315 6 2 77
1316 6 4 77
1317 6 2 82
1318 6 2 93
1319 6 2 94
1320 6 1 96
1321 6 4 96
1322 6 1 97
1323 6 4 97
1324 6 2 109
1325 6 1 128
1326 6 4 128
1327 6 1 129
1328 6 4 129
1329 6 1 130
1330 6 4 130
1331 6 1 137
1332 6 4 137
1333 6 2 140
1334 6 2 143
1335 6 1 144
1336 119 1 112
1337 119 4 112
1338 119 2 113
1339 119 4 113
1340 119 2 141
1341 119 4 141
1342 135 1 4
1343 135 3 4
1344 135 2 19
1345 135 3 19
1346 135 1 22
1347 135 3 22
1348 135 2 72
1349 135 4 72
1350 135 2 80
1351 135 3 80
1352 135 2 83
1353 135 3 83
1354 135 1 99
1355 135 3 99
1356 135 2 100
1357 135 3 100
1358 135 1 101
1359 135 3 101
1360 135 2 111
1361 135 3 111
1362 135 1 116
1363 135 3 116
1364 135 1 118
1365 135 3 118
1366 135 2 120
1367 135 3 120
1368 135 1 124
1369 135 3 124
1370 135 1 125
1371 135 3 125
1372 135 1 127
1373 135 3 127
1374 50 1 2
1375 50 4 24
1376 50 2 26
1377 50 4 32
1378 50 1 39
1379 50 4 58
1380 50 4 66
1381 50 1 80
1382 50 4 82
1383 50 4 86
1384 50 2 95
1385 50 4 100
1386 50 1 109
1387 50 4 110
1388 50 1 121
1389 50 1 123
1390 50 2 126
1391 50 4 129
1392 82 4 6
1393 82 2 13
1394 82 3 13
1395 82 4 26
1396 82 1 32
1397 82 3 32
1398 82 1 52
1399 82 4 52
1400 82 1 65
1401 82 4 65
1402 82 2 66
1403 82 2 77
1404 82 3 77
1405 82 2 93
1406 82 4 93
1407 82 1 94
1408 82 4 94
1409 82 1 108
1410 82 3 108
1411 82 1 109
1412 82 3 109
1413 82 1 121
1414 82 4 121
1415 82 2 137
1416 93 2 1
1417 93 4 1
1418 93 1 3
1419 93 3 3
1420 93 2 8
1421 93 2 11
1422 93 2 12
1423 93 2 13
1424 93 2 16
1425 93 2 23
1426 93 2 32
1427 93 4 32
1428 93 2 33
1429 93 2 36
1430 93 2 42
1431 93 2 44
1432 93 2 47
1433 93 4 47
1434 93 2 52
1435 93 4 52
1436 93 2 55
1437 93 2 59
1438 93 4 59
1439 93 2 65
1440 93 4 65
1441 93 2 66
1442 93 2 68
1443 93 2 82
1444 93 4 82
1445 93 2 86
1446 93 2 94
1447 93 2 96
1448 93 2 97
1449 93 4 97
1450 93 2 108
1451 93 4 108
1452 93 2 109
1453 93 2 121
1454 93 4 121
1455 93 2 129
1456 93 2 136
1457 93 2 137
1458 97 2 1
1459 97 4 1
1460 97 1 12
1461 97 4 12
1462 97 1 13
1463 97 4 13
1464 97 2 32
1465 97 3 32
1466 97 1 47
1467 97 3 47
1468 97 1 65
1469 97 3 65
1470 97 1 66
1471 97 3 66
1472 97 1 67
1473 97 3 67
1474 97 2 73
1475 97 4 73
1476 97 2 86
1477 97 3 86
1478 97 1 107
1479 97 4 107
1480 97 2 121
1481 97 3 121
1482 97 2 137
1483 97 3 137
1484 2 2 9
1485 2 3 9
1486 2 1 24
1487 2 3 24
1488 2 2 39
1489 2 4 39
1490 2 2 50
1491 2 4 50
1492 2 2 80
1493 2 4 80
1494 2 2 109
1495 2 4 109
1496 2 1 123
1497 2 3 123
1498 16 1 1
1499 16 4 3
1500 16 3 6
1501 16 4 8
1502 16 4 12
1503 16 4 13
1504 16 4 23
1505 16 4 32
1506 16 4 33
1507 16 4 36
1508 16 1 41
1509 16 4 42
1510 16 2 43
1511 16 4 44
1512 16 4 50
1513 16 4 51
1514 16 4 52
1515 16 4 54
1516 16 4 55
1517 16 4 66
1518 16 4 67
1519 16 4 68
1520 16 3 71
1521 16 4 73
1522 16 2 77
1523 16 2 93
1524 16 4 94
1525 16 1 96
1526 16 4 97
1527 16 4 106
1528 16 1 107
1529 16 4 108
1530 16 4 109
1531 16 4 115
1532 16 2 121
1533 16 4 129
1534 16 4 130
1535 16 2 136
1536 16 4 137
1537 16 4 143
1538 16 4 144
1539 23 1 3
1540 23 4 3
1541 23 4 6
1542 23 4 8
1543 23 1 44
1544 23 3 44
1545 23 2 65
1546 23 4 65
1547 23 2 66
1548 23 3 66
1549 23 2 73
1550 23 3 73
1551 23 2 94
1552 23 3 94
1553 23 1 106
1554 23 4 106
1555 23 2 115
1556 23 4 115
1557 23 1 128
1558 23 3 128
1559 23 1 136
1560 23 3 136
1561 23 1 143
1562 23 3 143
1563 136 1 1
1564 136 1 3
1565 136 1 6
1566 136 1 8
1567 136 2 9
1568 136 2 12
1569 136 2 13
1570 136 2 16
1571 136 1 23
1572 136 3 23
1573 136 1 32
1574 136 4 32
1575 136 1 36
1576 136 1 41
1577 136 2 42
1578 136 2 43
1579 136 1 44
1580 136 3 44
1581 136 2 51
1582 136 1 52
1583 136 4 52
1584 136 1 55
1585 136 3 55
1586 136 1 65
1587 136 4 65
1588 136 1 66
1589 136 3 66
1590 136 2 67
1591 136 1 68
1592 136 4 68
1593 136 1 71
1594 136 1 73
1595 136 1 82
1596 136 1 93
1597 136 4 93
1598 136 1 94
1599 136 3 94
1600 136 2 96
1601 136 1 97
1602 136 2 106
1603 136 1 107
1604 136 4 107
1605 136 1 108
1606 136 2 115
1607 136 1 121
1608 136 2 128
1609 136 1 129
1610 136 1 137
1611 136 1 140
1612 136 1 143
1613 136 3 143
1614 136 1 144
1615 19 4 4
1616 19 4 22
1617 19 3 118
1618 34 2 4
1619 34 1 25
1620 34 3 25
1621 34 1 29
1622 34 3 29
1623 34 1 30
1624 34 3 30
1625 34 1 38
1626 34 3 38
1627 34 1 56
1628 34 3 56
1629 34 2 57
1630 34 3 57
1631 34 2 80
1632 34 4 80
1633 34 1 105
1634 34 3 105
1635 34 1 110
1636 34 3 110
1637 34 1 118
1638 34 4 118
1639 44 2 1
1640 44 1 3
1641 44 3 3
1642 44 1 8
1643 44 4 8
1644 44 2 12
1645 44 2 13
1646 44 4 13
1647 44 2 16
1648 44 1 23
1649 44 3 23
1650 44 2 32
1651 44 4 32
1652 44 1 36
1653 44 4 36
1654 44 1 52
1655 44 3 52
1656 44 1 55
1657 44 3 55
1658 44 1 65
1659 44 4 65
1660 44 1 66
1661 44 4 66
1662 44 2 67
1663 44 4 67
1664 44 2 68
1665 44 4 68
1666 44 1 71
1667 44 4 71
1668 44 2 93
1669 44 4 93
1670 44 1 94
1671 44 3 94
1672 44 2 106
1673 44 4 106
1674 44 2 1
1675 44 1 3
1676 44 3 3
1677 44 1 8
1678 44 4 8
1679 44 2 12
1680 44 2 13
1681 44 4 13
1682 44 2 16
1683 44 1 23
1684 44 3 23
1685 44 2 32
1686 44 4 32
1687 44 1 36
1688 44 4 36
1689 44 1 52
1690 44 3 52
1691 44 1 55
1692 44 3 55
1693 44 1 65
1694 44 4 65
1695 44 1 66
1696 44 4 66
1697 44 2 67
1698 44 4 67
1699 44 2 68
1700 44 4 68
1701 44 1 71
1702 44 4 71
1703 44 2 93
1704 44 4 93
1705 44 1 94
1706 44 3 94
1707 44 2 106
1708 44 4 106
1709 44 1 107
1710 44 3 107
1711 44 1 108
1712 44 4 108
1713 44 2 109
1714 44 1 113
1715 44 3 113
1716 44 2 121
1717 44 1 128
1718 44 4 128
1719 44 1 129
1720 44 4 129
1721 44 1 136
1722 44 3 136
1723 44 2 137
1724 44 1 143
1725 44 3 143
1726 44 2 144
1727 44 2 148
1728 8 1 3
1729 8 4 3
1730 8 1 6
1731 8 3 6
1732 8 1 16
1733 8 4 16
1734 8 1 23
1735 8 3 23
1736 8 1 33
1737 8 3 33
1738 8 1 36
1739 8 3 36
1740 8 1 41
1741 8 4 41
1742 8 2 44
1743 8 3 44
1744 8 1 52
1745 8 4 52
1746 8 1 55
1747 8 3 55
1748 8 1 66
1749 8 4 66
1750 8 2 71
1751 8 4 71
1752 8 1 94
1753 8 4 94
1754 8 2 129
1755 8 4 129
1756 8 2 136
1757 8 4 136
1758 8 2 143
1759 8 4 143
1760 105 1 34
1761 105 4 34
1762 105 2 38
1763 105 4 38
1764 105 1 56
1765 105 3 56
1766 55 1 8
1767 55 3 8
1768 55 2 23
1769 55 4 23
1770 55 2 33
1771 55 4 33
1772 55 1 36
1773 55 3 36
1774 55 2 44
1775 55 4 44
1776 55 2 52
1777 55 4 52
1778 55 2 66
1779 55 3 66
1780 55 2 94
1781 55 3 94
1782 55 2 136
1783 55 4 136
1784 55 2 143
1785 55 4 143
1786 17 2 6
1787 17 1 58
1788 17 3 58
1789 143 1 3
1790 143 3 3
1791 143 2 8
1792 143 1 23
1793 143 3 23
1794 143 2 32
1795 143 2 36
1796 143 1 44
1797 143 4 44
1798 143 2 51
1799 143 2 52
1800 143 2 55
1801 143 2 66
1802 143 2 73
1803 143 1 94
1804 143 3 94
1805 143 2 106
1806 143 2 107
1807 143 4 107
1808 143 2 108
1809 143 2 109
1810 143 1 128
1811 143 1 136
1812 143 3 136
1813 103 1 81
1814 103 4 81
1815 61 2 1
1816 61 4 1
1817 61 2 2
1818 61 4 2
1819 61 2 3
1820 61 4 3
1821 61 2 4
1822 61 4 4
1823 61 2 5
1824 61 4 5
1825 61 2 6
1826 61 4 6
1827 61 2 7
1828 61 4 7
1829 61 2 8
1830 61 4 8
1831 61 2 9
1832 61 4 9
1833 61 2 10
1834 61 4 10
1835 61 2 11
1836 61 4 11
1837 61 2 12
1838 61 4 12
1839 61 2 13
1840 61 4 13
1841 61 2 14
1842 61 4 14
1843 61 2 15
1844 61 4 15
1845 61 2 16
1846 61 4 16
1847 61 2 17
1848 61 4 17
1849 61 2 18
1850 61 4 18
1851 61 2 19
1852 61 4 19
1853 61 2 20
1854 61 3 20
1855 61 2 21
1856 61 4 21
1857 61 2 22
1858 61 4 22
1859 61 2 23
1860 61 4 23
1861 61 2 24
1862 61 4 24
1863 61 2 25
1864 61 4 25
1865 61 2 26
1866 61 4 26
1867 61 2 27
1868 61 4 27
1869 61 2 28
1870 61 4 28
1871 61 2 29
1872 61 4 29
1873 61 2 30
1874 61 4 30
1875 61 2 31
1876 61 4 31
1877 61 2 32
1878 61 4 32
1879 61 2 33
1880 61 4 33
1881 61 2 34
1882 61 4 34
1883 61 2 35
1884 61 4 35
1885 61 2 36
1886 61 4 36
1887 61 2 37
1888 61 4 37
1889 61 2 38
1890 61 4 38
1891 61 2 39
1892 61 4 39
1893 61 2 40
1894 61 4 40
1895 61 2 41
1896 61 4 41
1897 61 2 42
1898 61 4 42
1899 61 2 43
1900 61 4 43
1901 61 2 44
1902 61 4 44
1903 61 2 45
1904 61 4 45
1905 61 2 46
1906 61 4 46
1907 61 2 47
1908 61 4 47
1909 61 2 48
1910 61 4 48
1911 61 2 49
1912 61 4 49
1913 61 2 50
1914 61 4 50
1915 61 2 51
1916 61 4 51
1917 61 2 52
1918 61 4 52
1919 61 2 53
1920 61 4 53
1921 61 2 54
1922 61 4 54
1923 61 2 55
1924 61 4 55
1925 61 2 56
1926 61 4 56
1927 61 2 57
1928 61 4 57
1929 61 2 58
1930 61 4 58
